1.410000	3.520000	1
5.640000	6.370000	2
7.640000	8.390000	3
9.270000	10.100000	4
11.000000	11.930000	5
12.750000	13.820000	6
14.570000	15.570000	7
16.200000	17.140000	8
17.990000	18.840000	9
19.740000	22.340000	10
22.750000	25.210000	11
26.340000	26.970000	12
28.150000	28.950000	13
29.810000	31.660000	14
32.380000	33.370000	15
34.700000	35.600000	16
36.510000	37.580000	17
38.680000	40.190000	18
41.360000	42.050000	19
43.340000	44.240000	20
45.570000	46.280000	21
47.170000	47.850000	22
49.310000	50.080000	23
50.810000	51.890000	24
52.530000	53.300000	25
54.300000	56.010000	26
56.520000	58.240000	27
59.310000	60.970000	28
62.340000	63.110000	29
64.070000	64.840000	30
65.700000	66.260000	31
67.460000	68.440000	32
69.220000	69.970000	33
70.920000	71.980000	34
72.600000	73.410000	35
