0.470000	2.520000	1
4.570000	5.450000	2
6.330000	7.150000	3
8.150000	9.040000	4
10.230000	11.550000	5
12.570000	13.540000	6
14.790000	16.620000	7
18.050000	19.310000	8
20.470000	21.540000	9
22.580000	23.530000	10
24.500000	25.490000	11
26.690000	28.030000	12
29.530000	30.590000	13
31.680000	32.760000	14
33.490000	34.490000	15
35.540000	36.320000	16
37.860000	38.940000	17
40.280000	41.530000	18
42.790000	43.750000	19
45.170000	46.260000	20
47.380000	48.220000	21
49.560000	50.510000	22
51.370000	52.250000	23
52.980000	54.570000	24
55.110000	57.080000	25
