0.510000	2.730000	1
5.020000	5.890000	2
6.710000	7.910000	3
8.450000	10.000000	4
10.950000	11.930000	5
12.560000	13.410000	6
14.100000	15.780000	7
17.070000	18.150000	8
19.390000	20.380000	9
21.180000	22.060000	10
22.720000	24.690000	11
25.470000	26.700000	12
27.570000	29.600000	13
31.160000	32.070000	14
32.680000	33.970000	15
35.340000	37.450000	16
38.650000	39.600000	17
41.150000	41.960000	18
42.560000	44.260000	19
44.770000	45.010000	20
45.490000	46.990000	21
48.640000	50.420000	22
51.650000	52.250000	23
53.090000	56.280000	24
56.740000	57.340000	25
58.120000	59.410000	26
60.620000	62.110000	27
62.700000	64.640000	28
66.340000	67.490000	29
68.410000	69.200000	30
69.830000	70.600000	31
71.930000	72.480000	32
73.530000	74.540000	33
75.790000	76.470000	34
77.560000	78.250000	35
79.480000	80.650000	36
81.580000	82.390000	37
82.950000	84.140000	38
85.680000	86.780000	39
88.360000	89.340000	40
90.110000	91.330000	41
91.980000	93.070000	42
93.990000	94.700000	43
95.370000	95.600000	44
96.060000	97.160000	45
97.840000	99.630000	46
101.260000	102.080000	47
103.610000	104.630000	48
106.400000	108.110000	49
110.380000	111.220000	50
111.820000	112.080000	51
112.980000	114.000000	52
114.910000	116.320000	53
117.500000	118.430000	54
120.280000	121.250000	55
121.910000	122.120000	56
122.590000	123.640000	57
124.150000	124.360000	58
124.900000	125.390000	59
126.000000	126.230000	60
126.770000	127.570000	61
128.710000	128.970000	62
129.700000	130.490000	63
131.420000	132.920000	64
134.530000	135.690000	65
136.640000	137.980000	66
138.970000	140.370000	67
142.070000	144.050000	68
145.370000	146.590000	69
147.310000	147.550000	70
148.200000	149.340000	71
151.220000	152.670000	72
153.930000	155.410000	73
156.210000	158.290000	74
159.440000	160.090000	75
161.060000	163.920000	76
165.320000	166.710000	77
168.550000	170.680000	78
172.260000	173.670000	79
175.300000	176.430000	80
177.110000	177.340000	81
178.030000	178.240000	82
178.700000	180.330000	83
181.610000	183.400000	84
185.030000	186.040000	85
187.060000	187.620000	86
188.720000	189.730000	87
191.500000	192.290000	88
193.660000	194.800000	89
196.070000	196.860000	90
198.060000	199.090000	91
200.640000	201.620000	92
203.150000	204.010000	93
205.540000	207.160000	94
208.330000	209.390000	95
210.990000	212.180000	96
213.340000	213.790000	97
214.920000	216.900000	98
