1.620000	3.340000	1
4.850000	5.650000	2
6.550000	7.600000	3
8.650000	9.540000	4
11.290000	12.140000	5
13.350000	14.130000	6
15.870000	16.430000	7
18.210000	18.980000	8
20.120000	21.190000	9
22.910000	23.670000	10
25.420000	26.390000	11
28.450000	29.390000	12
30.920000	31.980000	13
34.110000	34.980000	14
37.040000	38.320000	15
40.150000	40.890000	16
42.510000	43.480000	17
44.690000	45.660000	18
46.530000	47.630000	19
48.920000	49.930000	20
51.020000	52.070000	21
53.610000	54.380000	22
55.950000	57.430000	23
59.410000	60.710000	24
62.060000	64.600000	25
66.440000	67.640000	26
69.650000	70.890000	27
72.160000	73.580000	28
74.900000	75.820000	29
77.650000	78.330000	30
80.730000	81.470000	31
82.650000	83.550000	32
84.570000	85.190000	33
