1.430000	3.680000	1
5.760000	6.490000	2
6.990000	7.570000	3
8.310000	9.010000	4
9.970000	10.590000	5
11.720000	12.440000	6
13.340000	13.960000	7
14.990000	15.700000	8
16.790000	17.480000	9
18.540000	19.380000	10
19.970000	20.750000	11
21.790000	22.470000	12
24.060000	24.820000	13
26.110000	27.030000	14
28.740000	29.340000	15
30.680000	31.300000	16
32.500000	33.200000	17
34.280000	34.830000	18
35.930000	36.610000	19
37.320000	38.130000	20
39.750000	40.700000	21
41.590000	42.480000	22
43.070000	43.910000	23
44.700000	45.500000	24
47.010000	47.820000	25
49.250000	50.070000	26
51.370000	52.400000	27
53.100000	54.090000	28
55.070000	55.950000	29
56.770000	57.450000	30
58.520000	59.480000	31
60.990000	62.070000	32
63.100000	63.780000	33
65.240000	66.080000	34
67.220000	68.210000	35
69.550000	70.190000	36
71.520000	72.470000	37
73.270000	74.420000	38
75.890000	77.460000	39
79.280000	80.170000	40
81.850000	82.510000	41
84.370000	85.330000	42
86.440000	87.090000	43
87.950000	88.570000	44
90.860000	91.750000	45
93.410000	94.150000	46
95.490000	96.280000	47
96.920000	97.780000	48
99.350000	99.890000	49
101.040000	101.600000	50
102.940000	103.850000	51
105.390000	106.220000	52
107.570000	108.430000	53
109.780000	110.810000	54
112.040000	112.830000	55
114.070000	114.640000	56
115.810000	116.490000	57
117.990000	118.550000	58
119.890000	120.790000	59
121.870000	122.670000	60
124.340000	125.280000	61
127.670000	128.890000	62
130.480000	131.120000	63
132.420000	133.070000	64
134.510000	135.410000	65
136.720000	137.830000	66
138.700000	139.530000	67
140.620000	141.550000	68
142.970000	143.590000	69
144.460000	145.150000	70
146.480000	147.360000	71
148.670000	149.770000	72
150.900000	151.600000	73
152.950000	154.430000	74
155.810000	156.450000	75
157.790000	158.390000	76
160.370000	160.990000	77
163.060000	164.140000	78
165.670000	166.310000	79
167.280000	167.950000	80
168.800000	169.500000	81
171.320000	172.380000	82
174.320000	175.310000	83
176.740000	177.640000	84
179.020000	180.830000	85
182.910000	183.760000	86
185.610000	186.750000	87
187.920000	188.600000	88
190.040000	190.700000	89
191.830000	192.520000	90
193.290000	193.850000	91
195.110000	195.740000	92
197.660000	198.290000	93
199.610000	200.480000	94
201.990000	202.710000	95
203.890000	204.930000	96
206.160000	207.010000	97
208.660000	209.670000	98
211.340000	212.170000	99
214.080000	214.810000	100
216.110000	216.900000	101
218.510000	219.360000	102
220.520000	221.460000	103
222.740000	223.450000	104
224.920000	226.000000	105
227.110000	227.910000	106
229.500000	230.370000	107
231.330000	232.250000	108
233.560000	234.200000	109
235.130000	236.010000	110
237.200000	238.010000	111
239.530000	240.270000	112
241.190000	242.050000	113
243.330000	243.900000	114
244.780000	245.210000	115
246.260000	246.970000	116
