1.550000	3.500000	1
5.500000	6.610000	2
7.060000	8.010000	3
8.760000	10.130000	4
10.690000	11.750000	5
12.380000	13.560000	6
13.970000	15.270000	7
15.970000	17.390000	8
18.100000	19.170000	9
19.660000	21.090000	10
21.710000	22.890000	11
23.820000	24.660000	12
25.220000	26.260000	13
26.940000	29.110000	14
29.580000	30.870000	15
31.390000	32.410000	16
32.860000	33.770000	17
34.210000	35.630000	18
36.130000	36.930000	19
37.380000	39.810000	20
40.900000	42.950000	21
43.870000	45.200000	22
45.870000	48.210000	23
48.930000	49.680000	24
50.540000	51.610000	25
