1.230000	2.950000	1
5.100000	5.750000	2
7.670000	8.650000	3
10.980000	11.520000	4
13.630000	14.290000	5
16.520000	17.060000	6
19.040000	19.680000	7
21.840000	22.470000	8
24.490000	25.290000	9
27.330000	27.930000	10
29.790000	30.560000	11
32.360000	32.940000	12
34.980000	35.690000	13
37.120000	37.890000	14
39.740000	40.400000	15
42.260000	42.790000	16
44.680000	45.300000	17
47.200000	48.100000	18
50.160000	50.840000	19
52.660000	53.390000	20
55.440000	56.510000	21
58.580000	59.530000	22
61.490000	62.160000	23
64.050000	64.700000	24
66.750000	67.540000	25
69.230000	70.340000	26
72.110000	72.670000	27
74.330000	75.100000	28
76.680000	77.400000	29
78.690000	79.490000	30
81.250000	82.180000	31
83.750000	84.660000	32
86.210000	87.330000	33
89.070000	89.970000	34
91.700000	92.450000	35
94.250000	95.100000	36
96.690000	97.290000	37
98.810000	99.680000	38
101.120000	102.070000	39
103.450000	104.300000	40
105.800000	106.920000	41
108.250000	109.070000	42
110.450000	111.420000	43
112.800000	113.400000	44
115.170000	116.010000	45
117.830000	118.760000	46
120.690000	121.420000	47
123.200000	123.670000	48
125.380000	125.990000	49
127.890000	128.820000	50
130.870000	131.730000	51
133.600000	134.290000	52
136.350000	137.040000	53
138.980000	139.770000	54
142.100000	142.820000	55
144.900000	145.410000	56
147.530000	148.510000	57
150.400000	151.300000	58
153.520000	154.620000	59
156.600000	157.550000	60
159.160000	159.980000	61
161.700000	163.170000	62
164.410000	165.150000	63
166.680000	167.640000	64
169.400000	170.290000	65
171.800000	173.140000	66
174.600000	175.860000	67
177.570000	178.650000	68
180.060000	181.080000	69
182.820000	183.530000	70
185.070000	185.990000	71
187.710000	188.360000	72
190.110000	190.660000	73
192.640000	193.560000	74
195.620000	196.750000	75
198.550000	199.500000	76
201.260000	202.150000	77
203.860000	204.590000	78
206.540000	207.320000	79
208.770000	209.620000	80
211.080000	211.630000	81
213.160000	213.760000	82
215.570000	216.370000	83
218.320000	219.460000	84
221.580000	222.950000	85
224.520000	225.200000	86
227.430000	228.220000	87
230.110000	231.500000	88
233.150000	234.490000	89
236.250000	236.940000	90
238.580000	239.540000	91
241.320000	241.930000	92
243.660000	244.370000	93
245.900000	246.610000	94
248.220000	249.150000	95
250.790000	251.990000	96
254.060000	254.920000	97
256.190000	257.330000	98
259.230000	260.330000	99
262.140000	263.200000	100
265.100000	265.840000	101
267.340000	268.090000	102
269.370000	270.470000	103
272.250000	273.310000	104
275.080000	275.780000	105
277.310000	278.170000	106
279.840000	280.490000	107
282.420000	283.380000	108
285.030000	285.910000	109
287.480000	288.120000	110
289.840000	290.700000	111
292.420000	293.310000	112
295.410000	296.240000	113
298.350000	299.090000	114
300.990000	301.870000	115
303.760000	304.540000	116
306.360000	307.270000	117
