1.340000	3.220000	1
5.040000	6.270000	2
7.660000	8.660000	3
10.400000	11.470000	4
12.300000	13.520000	5
14.610000	15.790000	6
17.610000	18.650000	7
20.090000	21.060000	8
22.430000	23.690000	9
25.110000	26.120000	10
27.540000	29.340000	11
31.040000	31.740000	12
33.010000	34.140000	13
35.360000	36.100000	14
36.930000	39.690000	15
41.190000	42.530000	16
43.620000	45.060000	17
46.190000	47.470000	18
49.010000	50.360000	19
51.840000	53.210000	20
54.670000	57.010000	21
58.480000	59.790000	22
61.070000	62.100000	23
64.140000	65.530000	24
67.760000	68.970000	25
70.610000	71.680000	26
73.060000	74.510000	27
75.360000	76.450000	28
77.760000	78.910000	29
80.040000	81.160000	30
82.990000	84.270000	31
85.430000	86.440000	32
87.530000	88.600000	33
89.930000	91.670000	34
92.990000	94.020000	35
95.520000	96.230000	36
97.540000	98.850000	37
99.990000	101.160000	38
102.640000	103.940000	39
104.570000	106.140000	40
107.630000	108.650000	41
110.150000	111.150000	42
112.530000	113.630000	43
114.900000	116.380000	44
117.800000	118.810000	45
119.870000	121.030000	46
122.100000	123.500000	47
124.760000	125.820000	48
127.080000	128.030000	49
