1.370000	4.250000	1
6.250000	7.050000	2
8.140000	9.410000	3
10.930000	11.800000	4
13.250000	15.100000	5
16.590000	17.420000	6
18.360000	19.190000	7
20.230000	21.050000	8
21.930000	22.820000	9
24.190000	25.070000	10
26.590000	27.940000	11
29.090000	29.900000	12
30.790000	31.720000	13
32.580000	33.400000	14
34.570000	35.440000	15
36.190000	36.400000	16
37.450000	38.510000	17
40.060000	40.680000	18
42.580000	43.360000	19
44.290000	45.140000	20
46.220000	47.030000	21
48.920000	49.470000	22
52.120000	53.200000	23
54.400000	55.890000	24
57.720000	58.610000	25
60.190000	61.490000	26
63.910000	64.820000	27
66.520000	67.310000	28
68.680000	69.630000	29
71.360000	72.320000	30
73.610000	74.350000	31
76.360000	77.110000	32
78.350000	79.230000	33
80.710000	81.530000	34
83.240000	83.870000	35
85.420000	86.080000	36
87.780000	88.410000	37
89.540000	90.580000	38
92.380000	92.880000	39
95.000000	95.920000	40
97.070000	97.770000	41
99.800000	100.610000	42
101.990000	102.930000	43
104.650000	105.760000	44
107.620000	109.380000	45
111.560000	112.660000	46
114.600000	115.290000	47
117.860000	118.960000	48
120.880000	121.750000	49
123.900000	124.890000	50
126.620000	127.520000	51
129.050000	129.920000	52
131.090000	132.100000	53
134.460000	135.620000	54
137.080000	137.980000	55
139.890000	140.680000	56
142.040000	143.510000	57
146.440000	147.300000	58
149.360000	150.220000	59
151.930000	154.650000	60
156.300000	157.050000	61
159.040000	159.850000	62
161.500000	162.500000	63
164.460000	165.310000	64
166.980000	167.940000	65
169.440000	170.090000	66
172.110000	172.940000	67
174.680000	175.390000	68
177.810000	179.030000	69
181.310000	183.150000	70
184.620000	185.810000	71
188.140000	188.960000	72
190.770000	192.170000	73
194.570000	195.530000	74
197.860000	198.610000	75
200.600000	201.640000	76
204.170000	205.060000	77
207.040000	207.880000	78
