1.140000	4.930000	1
7.920000	8.860000	2
10.100000	11.040000	3
12.390000	13.260000	4
14.440000	15.270000	5
16.340000	17.090000	6
18.720000	19.520000	7
21.500000	22.370000	8
24.450000	25.300000	9
27.330000	28.360000	10
29.630000	30.510000	11
32.060000	33.190000	12
34.500000	35.610000	13
36.960000	39.390000	14
40.580000	41.690000	15
43.980000	44.950000	16
47.420000	48.940000	17
52.540000	53.950000	18
56.110000	56.960000	19
58.910000	59.590000	20
61.480000	62.330000	21
64.370000	65.290000	22
67.140000	67.600000	23
69.800000	70.910000	24
72.130000	72.840000	25
74.320000	75.160000	26
76.010000	76.560000	27
78.060000	79.490000	28
