1.610000	3.430000	1
4.400000	5.150000	2
5.920000	6.650000	3
7.570000	8.370000	4
9.500000	10.010000	5
10.900000	11.690000	6
12.750000	13.860000	7
14.920000	15.430000	8
16.240000	17.030000	9
17.920000	19.130000	10
20.310000	21.380000	11
22.070000	23.090000	12
23.840000	24.470000	13
25.080000	25.920000	14
26.630000	27.390000	15
28.210000	29.260000	16
30.190000	30.940000	17
31.740000	33.160000	18
33.890000	34.660000	19
35.200000	36.230000	20
36.780000	37.750000	21
38.320000	39.290000	22
40.030000	42.510000	23
43.030000	43.700000	24
