1.290000	3.580000	1
5.370000	6.460000	2
7.320000	8.160000	3
8.760000	9.600000	4
10.460000	11.490000	5
12.330000	13.410000	6
14.210000	15.270000	7
16.210000	17.090000	8
17.830000	18.940000	9
19.650000	20.590000	10
21.130000	22.000000	11
22.790000	23.780000	12
24.600000	25.550000	13
26.700000	27.600000	14
29.240000	29.980000	15
30.840000	31.910000	16
33.100000	34.100000	17
35.080000	36.420000	18
37.810000	38.740000	19
39.420000	40.410000	20
41.660000	42.210000	21
42.900000	43.800000	22
44.630000	45.860000	23
