2.170000	4.970000	1
7.130000	8.360000	2
10.570000	11.480000	3
13.640000	14.370000	4
16.620000	17.370000	5
19.210000	20.070000	6
22.000000	22.860000	7
24.920000	26.460000	8
28.190000	29.230000	9
31.390000	32.280000	10
34.700000	35.710000	11
37.750000	39.230000	12
41.290000	42.320000	13
44.510000	45.240000	14
47.270000	48.740000	15
50.910000	52.430000	16
54.580000	55.750000	17
57.860000	59.640000	18
61.860000	63.590000	19
65.860000	67.510000	20
69.740000	70.730000	21
72.830000	73.970000	22
76.060000	77.230000	23
79.440000	80.590000	24
82.790000	83.850000	25
85.900000	87.110000	26
89.170000	90.380000	27
92.630000	93.850000	28
96.100000	97.400000	29
99.580000	100.770000	30
102.580000	103.900000	31
105.990000	107.330000	32
109.430000	110.580000	33
112.690000	114.030000	34
116.130000	117.860000	35
119.990000	120.830000	36
122.980000	123.860000	37
126.040000	127.210000	38
129.450000	130.730000	39
133.110000	134.030000	40
136.250000	137.100000	41
139.290000	140.490000	42
142.780000	144.330000	43
146.600000	147.570000	44
149.810000	150.780000	45
152.720000	153.380000	46
155.520000	157.470000	47
159.700000	161.250000	48
163.360000	164.460000	49
166.610000	167.720000	50
169.900000	170.870000	51
173.090000	174.140000	52
176.330000	177.460000	53
179.250000	181.400000	54
183.670000	184.580000	55
186.900000	187.920000	56
190.200000	191.530000	57
193.690000	194.820000	58
197.020000	198.800000	59
201.100000	202.060000	60
204.070000	205.150000	61
207.450000	208.520000	62
210.740000	211.720000	63
213.910000	214.830000	64
217.140000	218.610000	65
220.930000	221.950000	66
224.140000	225.470000	67
227.830000	228.830000	68
231.090000	232.290000	69
234.500000	235.740000	70
237.860000	239.480000	71
241.760000	243.050000	72
