1.190000	3.880000	1
6.200000	6.990000	2
9.160000	10.280000	3
13.120000	13.830000	4
15.720000	16.780000	5
18.440000	19.290000	6
21.030000	21.990000	7
23.630000	24.470000	8
26.030000	27.050000	9
28.330000	29.200000	10
30.980000	31.980000	11
34.230000	34.940000	12
36.080000	36.940000	13
37.760000	39.040000	14
40.370000	41.220000	15
41.930000	42.720000	16
44.030000	44.760000	17
45.580000	46.250000	18
47.880000	48.540000	19
50.130000	50.750000	20
52.230000	53.340000	21
55.480000	56.900000	22
58.820000	59.740000	23
61.120000	62.230000	24
64.120000	65.210000	25
67.040000	67.760000	26
69.820000	70.500000	27
72.600000	73.420000	28
75.000000	76.020000	29
76.910000	77.630000	30
