1.600000	3.590000	1
5.770000	6.830000	2
8.510000	10.550000	3
12.290000	13.320000	4
14.850000	15.880000	5
17.780000	18.700000	6
20.700000	21.610000	7
23.030000	23.960000	8
25.290000	26.210000	9
27.450000	28.540000	10
30.300000	31.270000	11
32.540000	33.700000	12
34.930000	36.170000	13
37.250000	38.170000	14
39.720000	40.760000	15
41.970000	43.240000	16
44.490000	46.160000	17
47.670000	48.950000	18
50.070000	51.170000	19
52.300000	53.540000	20
54.850000	55.840000	21
57.260000	58.320000	22
59.530000	60.680000	23
62.180000	62.840000	24
63.900000	64.740000	25
65.640000	66.570000	26
67.520000	68.430000	27
69.580000	71.030000	28
72.660000	74.640000	29
76.560000	77.610000	30
79.110000	80.880000	31
82.020000	83.670000	32
84.850000	85.740000	33
86.910000	88.080000	34
89.610000	90.480000	35
92.000000	93.290000	36
94.900000	96.390000	37
97.670000	98.790000	38
100.250000	101.370000	39
