1.390000	3.660000	1
6.590000	7.410000	2
8.310000	9.610000	3
10.340000	14.190000	4
14.940000	16.250000	5
16.890000	18.310000	6
19.490000	20.410000	7
21.290000	22.780000	8
23.580000	24.500000	9
25.110000	26.310000	10
27.160000	29.120000	11
29.530000	33.330000	12
33.880000	35.110000	13
35.580000	37.000000	14
37.630000	38.460000	15
39.030000	39.850000	16
40.480000	41.320000	17
41.940000	42.900000	18
43.600000	46.020000	19
46.430000	49.720000	20
50.320000	51.070000	21
51.570000	52.360000	22
53.450000	54.910000	23
55.890000	57.250000	24
57.880000	58.750000	25
59.750000	63.110000	26
63.530000	64.300000	27
65.050000	66.000000	28
66.500000	68.620000	29
69.320000	70.310000	30
70.930000	71.580000	31
