1.420000	4.250000	1
6.510000	7.830000	2
9.320000	10.170000	3
11.780000	12.740000	4
14.200000	16.080000	5
17.530000	19.060000	6
20.310000	21.320000	7
23.100000	24.100000	8
25.520000	27.230000	9
28.900000	30.300000	10
31.920000	32.920000	11
34.240000	35.650000	12
36.880000	37.950000	13
39.180000	40.410000	14
41.160000	41.380000	15
41.790000	42.490000	16
44.180000	45.110000	17
47.030000	48.010000	18
49.210000	50.840000	19
52.430000	53.270000	20
54.910000	56.350000	21
57.670000	59.620000	22
61.510000	63.060000	23
64.370000	67.100000	24
68.440000	69.820000	25
70.380000	71.710000	26
73.530000	75.410000	27
77.440000	78.420000	28
80.240000	81.070000	29
83.300000	84.320000	30
85.450000	86.350000	31
88.020000	89.220000	32
90.820000	92.030000	33
93.600000	94.910000	34
96.530000	97.370000	35
98.790000	100.070000	36
101.300000	102.630000	37
103.670000	104.760000	38
