89.310000	90.440000	39	006
5.040000	6.270000	2	004
7.660000	8.660000	3	004
10.400000	11.470000	4	004
12.300000	13.520000	5	004
14.610000	15.790000	6	004
17.610000	18.650000	7	004
20.090000	21.060000	8	004
22.430000	23.690000	9	004
25.110000	26.120000	10	004
27.540000	29.340000	11	004
31.040000	31.740000	12	004
33.010000	34.140000	13	004
35.360000	36.100000	14	004
36.930000	39.690000	15	004
41.190000	42.530000	16	004
43.620000	45.060000	17	004
46.190000	47.470000	18	004
49.010000	50.360000	19	004
51.840000	53.210000	20	004
54.670000	57.010000	21	004
58.480000	59.790000	22	004
61.070000	62.100000	23	004
64.140000	65.530000	24	004
67.760000	68.970000	25	004
70.610000	71.680000	26	004
73.060000	74.510000	27	004
75.360000	76.450000	28	004
77.760000	78.910000	29	004
80.040000	81.160000	30	004
82.990000	84.270000	31	004
85.430000	86.440000	32	004
87.530000	88.600000	33	004
89.930000	91.670000	34	004
92.990000	94.020000	35	004
95.520000	96.230000	36	004
97.540000	98.850000	37	004
99.990000	101.160000	38	004
102.640000	103.940000	39	004
104.570000	106.140000	40	004
107.630000	108.650000	41	004
110.150000	111.150000	42	004
112.530000	113.630000	43	004
114.900000	116.380000	44	004
117.800000	118.810000	45	004
119.870000	121.030000	46	004
122.100000	123.500000	47	004
124.760000	125.820000	48	004
127.080000	128.030000	49	004
3.070000	3.620000	2	008
5.580000	6.400000	3	008
8.130000	9.200000	4	008
10.630000	11.740000	5	008
13.540000	14.300000	6	008
16.090000	16.680000	7	008
18.550000	19.420000	8	008
20.730000	21.690000	9	008
24.300000	25.120000	10	008
27.440000	28.590000	11	008
31.380000	32.320000	12	008
33.990000	35.170000	13	008
37.020000	38.030000	14	008
40.230000	41.350000	15	008
42.200000	43.140000	16	008
45.210000	45.980000	17	008
47.180000	48.180000	18	008
49.540000	50.400000	19	008
51.920000	52.780000	20	008
54.790000	55.620000	21	008
57.460000	58.270000	22	008
60.200000	61.010000	23	008
62.800000	63.620000	24	008
65.010000	66.180000	25	008
67.840000	69.120000	26	008
70.390000	71.420000	27	008
73.180000	73.820000	28	008
75.720000	76.430000	29	008
78.390000	79.060000	30	008
81.140000	82.090000	31	008
83.850000	84.930000	32	008
86.530000	87.700000	33	008
89.410000	90.190000	34	008
92.040000	93.270000	35	008
94.800000	95.780000	36	008
97.500000	98.180000	37	008
100.090000	100.760000	38	008
102.680000	103.320000	39	008
105.670000	106.570000	40	008
108.650000	109.360000	41	008
111.260000	112.190000	42	008
114.050000	114.700000	43	008
5.730000	6.560000	2	010
8.000000	8.760000	3	010
10.460000	11.420000	4	010
13.220000	14.020000	5	010
15.260000	16.020000	6	010
17.620000	18.460000	7	010
20.380000	20.990000	8	010
23.060000	24.000000	9	010
25.890000	27.130000	10	010
28.900000	29.730000	11	010
31.700000	32.570000	12	010
34.760000	35.730000	13	010
37.700000	38.410000	14	010
40.050000	40.860000	15	010
42.190000	42.820000	16	010
6.180000	7.390000	2	011
8.380000	9.320000	3	011
10.680000	12.000000	4	011
13.200000	14.080000	5	011
15.470000	16.520000	6	011
17.400000	18.140000	7	011
18.700000	18.910000	8	011
19.610000	21.070000	9	011
21.970000	22.940000	10	011
23.840000	24.900000	11	011
25.420000	26.540000	12	011
28.250000	29.280000	13	011
30.290000	31.300000	14	011
33.090000	33.610000	15	011
4.850000	5.650000	2	009
6.550000	7.600000	3	009
8.650000	9.540000	4	009
11.290000	12.140000	5	009
13.350000	14.130000	6	009
15.870000	16.430000	7	009
18.210000	18.980000	8	009
20.120000	21.190000	9	009
22.910000	23.670000	10	009
25.420000	26.390000	11	009
28.450000	29.390000	12	009
30.920000	31.980000	13	009
34.110000	34.980000	14	009
37.040000	38.320000	15	009
40.150000	40.890000	16	009
42.510000	43.480000	17	009
44.690000	45.660000	18	009
46.530000	47.630000	19	009
48.920000	49.930000	20	009
51.020000	52.070000	21	009
53.610000	54.380000	22	009
55.950000	57.430000	23	009
59.410000	60.710000	24	009
62.060000	64.600000	25	009
66.440000	67.640000	26	009
69.650000	70.890000	27	009
72.160000	73.580000	28	009
74.900000	75.820000	29	009
77.650000	78.330000	30	009
80.730000	81.470000	31	009
82.650000	83.550000	32	009
84.570000	85.190000	33	009
5.710000	6.520000	2	013
8.450000	9.200000	3	013
10.690000	11.660000	4	013
13.140000	13.790000	5	013
15.350000	16.150000	6	013
17.320000	18.490000	7	013
20.060000	20.890000	8	013
22.420000	23.360000	9	013
24.290000	25.410000	10	013
27.100000	28.110000	11	013
29.600000	30.620000	12	013
32.260000	33.470000	13	013
35.360000	36.300000	14	013
38.090000	39.660000	15	013
41.220000	42.640000	16	013
44.120000	44.770000	17	013
46.490000	47.500000	18	013
49.390000	50.640000	19	013
52.050000	53.400000	20	013
54.880000	55.930000	21	013
57.800000	59.400000	22	013
61.380000	62.750000	23	013
64.520000	65.740000	24	013
67.690000	68.820000	25	013
71.020000	71.950000	26	013
73.310000	74.180000	27	013
75.300000	75.930000	28	013
77.520000	78.710000	29	013
80.980000	81.990000	30	013
83.970000	85.180000	31	013
86.770000	87.960000	32	013
90.460000	92.250000	33	013
94.210000	95.250000	34	013
96.150000	97.430000	35	013
99.660000	100.580000	36	013
102.430000	103.380000	37	013
105.440000	106.280000	38	013
107.360000	108.350000	39	013
109.820000	111.020000	40	013
112.450000	113.250000	41	013
7.490000	8.210000	2	012
9.630000	10.440000	3	012
12.350000	13.140000	4	012
14.810000	15.710000	5	012
17.180000	17.870000	6	012
19.590000	20.320000	7	012
22.000000	23.000000	8	012
24.780000	25.770000	9	012
27.010000	28.030000	10	012
29.740000	30.570000	11	012
32.790000	33.600000	12	012
35.040000	35.960000	13	012
37.960000	38.670000	14	012
40.440000	41.510000	15	012
43.410000	44.490000	16	012
46.200000	47.020000	17	012
48.800000	49.770000	18	012
51.620000	52.570000	19	012
53.490000	54.520000	20	012
56.910000	57.760000	21	012
59.660000	60.590000	22	012
62.480000	63.570000	23	012
65.170000	65.800000	24	012
67.540000	68.740000	25	012
70.650000	71.540000	26	012
73.520000	74.090000	27	012
75.840000	76.760000	28	012
78.650000	79.850000	29	012
81.030000	81.590000	30	012
83.830000	84.730000	31	012
86.580000	87.640000	32	012
89.720000	90.770000	33	012
92.820000	94.030000	34	012
95.890000	97.140000	35	012
98.990000	99.720000	36	012
101.180000	101.870000	37	012
103.720000	104.810000	38	012
106.030000	107.320000	39	012
109.410000	110.240000	40	012
112.460000	113.290000	41	012
115.250000	116.070000	42	012
117.730000	118.500000	43	012
120.520000	121.440000	44	012
123.100000	123.970000	45	012
125.530000	126.450000	46	012
128.200000	128.930000	47	012
130.770000	131.290000	48	012
133.440000	134.430000	49	012
136.270000	136.880000	50	012
139.150000	139.940000	51	012
141.900000	142.610000	52	012
144.270000	144.920000	53	012
146.110000	146.980000	54	012
148.020000	148.710000	55	012
150.520000	151.540000	56	012
152.730000	153.560000	57	012
155.510000	156.260000	58	012
158.320000	159.140000	59	012
160.670000	161.640000	60	012
163.490000	164.680000	61	012
166.740000	167.320000	62	012
169.720000	170.610000	63	012
172.580000	173.350000	64	012
175.060000	175.740000	65	012
177.220000	177.780000	66	012
179.510000	180.400000	67	012
181.430000	182.210000	68	012
7.310000	8.230000	2	014
9.880000	10.910000	3	014
14.170000	15.520000	4	014
18.960000	19.870000	5	014
22.920000	24.280000	6	014
27.800000	28.690000	7	014
32.120000	35.040000	8	014
38.230000	39.520000	9	014
41.360000	42.890000	10	014
45.270000	46.740000	11	014
48.380000	49.910000	12	014
53.880000	55.570000	13	014
